computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source,source_kind,dataset_source,representation
WIN11-ENDPOINT-01,PROC-SILRAD-01942,2026-08-06T05:23:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01943,2026-08-06T05:23:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01944,2026-08-06T05:24:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01945,2026-08-06T05:24:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01946,2026-08-06T05:24:20+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01947,2026-08-06T05:24:30+00:00,10,1,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01948,2026-08-06T05:24:40+00:00,10,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01949,2026-08-06T05:24:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01950,2026-08-06T05:25:00+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01951,2026-08-06T05:25:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01952,2026-08-06T05:25:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01953,2026-08-06T05:25:30+00:00,10,1,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01954,2026-08-06T05:25:40+00:00,10,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01955,2026-08-06T05:25:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01956,2026-08-06T05:26:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01957,2026-08-06T05:26:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01958,2026-08-06T05:26:20+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01959,2026-08-06T05:26:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01960,2026-08-06T05:26:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01961,2026-08-06T05:26:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01962,2026-08-06T05:27:00+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01963,2026-08-06T05:27:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01964,2026-08-06T05:27:20+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01965,2026-08-06T05:27:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01966,2026-08-06T05:27:40+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01967,2026-08-06T05:27:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01968,2026-08-06T05:28:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01969,2026-08-06T05:28:10+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01970,2026-08-06T05:28:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01971,2026-08-06T05:28:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01972,2026-08-06T05:28:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01973,2026-08-06T05:28:50+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01974,2026-08-06T05:29:00+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01975,2026-08-06T05:29:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01976,2026-08-06T05:29:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01977,2026-08-06T05:29:30+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01978,2026-08-06T05:29:40+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01979,2026-08-06T05:29:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01980,2026-08-06T05:30:00+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01981,2026-08-06T05:30:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01982,2026-08-06T05:30:20+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01983,2026-08-06T05:30:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01984,2026-08-06T05:30:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01985,2026-08-06T05:30:50+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01986,2026-08-06T05:31:00+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01987,2026-08-06T05:31:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01988,2026-08-06T05:31:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01989,2026-08-06T05:31:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01990,2026-08-06T05:31:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01991,2026-08-06T05:31:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01992,2026-08-06T05:32:00+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01993,2026-08-06T05:32:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01994,2026-08-06T05:32:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01995,2026-08-06T05:32:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01996,2026-08-06T05:32:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01997,2026-08-06T05:32:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01998,2026-08-06T05:33:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-01999,2026-08-06T05:33:10+00:00,10,1,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02000,2026-08-06T05:33:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02001,2026-08-06T05:33:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02002,2026-08-06T05:33:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02003,2026-08-06T05:33:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02004,2026-08-06T05:34:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02005,2026-08-06T05:34:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02006,2026-08-06T05:34:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02007,2026-08-06T05:34:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02008,2026-08-06T05:34:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02009,2026-08-06T05:34:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02010,2026-08-06T05:35:00+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02011,2026-08-06T05:35:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02012,2026-08-06T05:35:20+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02013,2026-08-06T05:35:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02014,2026-08-06T05:35:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02015,2026-08-06T05:35:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02016,2026-08-06T05:36:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02017,2026-08-06T05:36:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02018,2026-08-06T05:36:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02019,2026-08-06T05:36:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02020,2026-08-06T05:36:40+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02021,2026-08-06T05:36:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02022,2026-08-06T05:37:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02023,2026-08-06T05:37:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02024,2026-08-06T05:37:20+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02025,2026-08-06T05:37:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02026,2026-08-06T05:37:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02027,2026-08-06T05:37:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02028,2026-08-06T05:38:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02029,2026-08-06T05:38:10+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02030,2026-08-06T05:38:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02031,2026-08-06T05:38:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02032,2026-08-06T05:38:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02033,2026-08-06T05:38:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02034,2026-08-06T05:39:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02035,2026-08-06T05:39:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02036,2026-08-06T05:39:20+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02037,2026-08-06T05:39:30+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02038,2026-08-06T05:39:40+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02039,2026-08-06T05:39:50+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02040,2026-08-06T05:40:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02041,2026-08-06T05:40:10+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02042,2026-08-06T05:40:20+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02043,2026-08-06T05:40:30+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02044,2026-08-06T05:40:40+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02045,2026-08-06T05:40:50+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02046,2026-08-06T05:41:00+00:00,10,1,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02047,2026-08-06T05:41:10+00:00,10,1,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-02048,2026-08-06T05:41:20+00:00,10,1,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
